RowType,Level,Controller,Trajectory,Condition,Traj_Cond,RunID,Repeat,RandomizationRank,UniqueKey,Completed,AttemptCount,Status,ExecutionTime_s,SimulatedDuration_s,RTF,StartTimestamp,EndTimestamp,ErrorIdentifier,ErrorMessage,SummaryRepresentative,ExecutionMean_s,ExecutionStd_s,ExecutionMedian_s,ExecutionCV_pct,ExecutionCI95Low_s,ExecutionCI95High_s,RTFMean,RTFStd,NormalityP_Log,BrownForsytheP_Log,Comparison_vs_L3,WelchT_t_Log,WelchT_df,WelchT_P_Log,WelchT_P_Log_Holm,RankSumP,RankSumP_Holm,HedgesG_Log,GeometricTimeRatio_vs_L3,TimeRatioCI95Low,TimeRatioCI95High,L3SlowdownFactor,L3SlowdownCI95Low,L3SlowdownCI95High
RAW,L1,C1,T1,DIST,T1/D1,C1_T1_L1_DIST,3,3,L1_T1_DIST_R03,1,1,COMPLETE,7.0451486,130,18.4524141903834,2026-09-13 10:42:21.277,2026-09-13 10:42:31.067,,,0,6.91311521,0.135388202911877,6.8797484,1.95842538131051,6.81626432406003,7.00996609593997,18.8112537131267,0.364158019834713,0.380821009388539,0.00580974195651908,L1_vs_L3,-348.029000681095,11.8062714413417,4.76751393979356e-25,1.21507108642722e-24,0.00018267179110955,0.0014613743288764,-149.066823237095,0.0994719708592174,0.0980425176387541,0.100922265410143,10.0530832088901,9.90861625961374,10.1996564764339
RAW,L1,C1,T2,DIST,T2/D1,C1_T2_L1_DIST,3,4,L1_T2_DIST_R03,1,1,COMPLETE,7.043012,130,18.4580119982757,2026-09-13 10:42:31.713,2026-09-13 10:42:41.380,,,0,6.96669766,0.140768962114217,6.92465105,2.02059812244266,6.86599761080527,7.06739770919473,18.6668197396919,0.363862047873568,0.0257751585056343,0.970483864483072,L1_vs_L3,-256.984610115906,17.3417362969231,1.68745995358328e-32,6.74983981433312e-32,0.00018267179110955,0.0014613743288764,-110.070940570564,0.0787300343699464,0.0771065833496194,0.0803876665600376,12.7016329664112,12.4397192105726,12.9690612209565
RAW,L1,C1,T1,NOM,T1/D0,C1_T1_L1_NOM,4,1,L1_T1_NOM_R04,1,1,COMPLETE,4.6760284,130,27.8013709240945,2026-09-13 10:42:42.033,2026-09-13 10:42:49.279,,,0,4.60642414,0.112527900255677,4.57254905,2.44284713772963,4.52592652943772,4.68692175056228,28.2364822758735,0.683514312149514,0.381111479930845,0.0053543495986327,L1_vs_L3,-294.172189350967,11.5422066754125,9.96689191184197e-24,9.96689191184197e-24,0.00018267179110955,0.0014613743288764,-125.999022108596,0.0889269866368333,0.0873403883492266,0.0905424065746961,11.2451803194892,11.0445484920374,11.4494567622203
RAW,L1,C1,T2,NOM,T2/D0,C1_T2_L1_NOM,4,2,L1_T2_NOM_R04,1,1,COMPLETE,4.5729766,130,28.4278734336843,2026-09-13 10:42:49.913,2026-09-13 10:42:56.971,,,0,4.53290382,0.0590886955431089,4.5189874,1.30355061323822,4.49063431357844,4.57517332642156,28.6835303390534,0.370162129793339,0.0817589928855732,0.70234411503295,L1_vs_L3,-507.88843422509,17.1180358181785,3.29879625616959e-37,1.97927775370175e-36,0.00018267179110955,0.0014613743288764,-217.537375622816,0.0699765381123769,0.069208079492792,0.0707535293867377,14.2905040314237,14.1335705606149,14.4491800282386
RAW,L1,C1,T1,DIST,T1/D1,C1_T1_L1_DIST,4,3,L1_T1_DIST_R04,1,1,COMPLETE,6.9136198,130,18.8034638526116,2026-09-13 10:42:57.620,2026-09-13 10:43:07.227,,,0,6.91311521,0.135388202911877,6.8797484,1.95842538131051,6.81626432406003,7.00996609593997,18.8112537131267,0.364158019834713,0.380821009388539,0.00580974195651908,L1_vs_L3,-348.029000681095,11.8062714413417,4.76751393979356e-25,1.21507108642722e-24,0.00018267179110955,0.0014613743288764,-149.066823237095,0.0994719708592174,0.0980425176387541,0.100922265410143,10.0530832088901,9.90861625961374,10.1996564764339
RAW,L1,C1,T2,DIST,T2/D1,C1_T2_L1_DIST,4,4,L1_T2_DIST_R04,1,1,COMPLETE,6.922818,130,18.7784800929333,2026-09-13 10:43:07.867,2026-09-13 10:43:17.399,,,0,6.96669766,0.140768962114217,6.92465105,2.02059812244266,6.86599761080527,7.06739770919473,18.6668197396919,0.363862047873568,0.0257751585056343,0.970483864483072,L1_vs_L3,-256.984610115906,17.3417362969231,1.68745995358328e-32,6.74983981433312e-32,0.00018267179110955,0.0014613743288764,-110.070940570564,0.0787300343699464,0.0771065833496194,0.0803876665600376,12.7016329664112,12.4397192105726,12.9690612209565
RAW,L1,C1,T1,DIST,T1/D1,C1_T1_L1_DIST,5,1,L1_T1_DIST_R05,1,1,COMPLETE,6.8236151,130,19.0514848939824,2026-09-13 10:43:18.042,2026-09-13 10:43:27.464,,,0,6.91311521,0.135388202911877,6.8797484,1.95842538131051,6.81626432406003,7.00996609593997,18.8112537131267,0.364158019834713,0.380821009388539,0.00580974195651908,L1_vs_L3,-348.029000681095,11.8062714413417,4.76751393979356e-25,1.21507108642722e-24,0.00018267179110955,0.0014613743288764,-149.066823237095,0.0994719708592174,0.0980425176387541,0.100922265410143,10.0530832088901,9.90861625961374,10.1996564764339
RAW,L1,C1,T2,DIST,T2/D1,C1_T2_L1_DIST,5,2,L1_T2_DIST_R05,1,1,COMPLETE,6.9722043,130,18.6454662551985,2026-09-13 10:43:28.110,2026-09-13 10:43:37.679,,,0,6.96669766,0.140768962114217,6.92465105,2.02059812244266,6.86599761080527,7.06739770919473,18.6668197396919,0.363862047873568,0.0257751585056343,0.970483864483072,L1_vs_L3,-256.984610115906,17.3417362969231,1.68745995358328e-32,6.74983981433312e-32,0.00018267179110955,0.0014613743288764,-110.070940570564,0.0787300343699464,0.0771065833496194,0.0803876665600376,12.7016329664112,12.4397192105726,12.9690612209565
RAW,L1,C1,T1,NOM,T1/D0,C1_T1_L1_NOM,5,3,L1_T1_NOM_R05,1,1,COMPLETE,4.522215,130,28.7469746573305,2026-09-13 10:43:38.312,2026-09-13 10:43:45.377,,,0,4.60642414,0.112527900255677,4.57254905,2.44284713772963,4.52592652943772,4.68692175056228,28.2364822758735,0.683514312149514,0.381111479930845,0.0053543495986327,L1_vs_L3,-294.172189350967,11.5422066754125,9.96689191184197e-24,9.96689191184197e-24,0.00018267179110955,0.0014613743288764,-125.999022108596,0.0889269866368333,0.0873403883492266,0.0905424065746961,11.2451803194892,11.0445484920374,11.4494567622203
RAW,L1,C1,T2,NOM,T2/D0,C1_T2_L1_NOM,5,4,L1_T2_NOM_R05,1,1,COMPLETE,4.4882867,130,28.9642816266617,2026-09-13 10:43:46.016,2026-09-13 10:43:52.980,,,0,4.53290382,0.0590886955431089,4.5189874,1.30355061323822,4.49063431357844,4.57517332642156,28.6835303390534,0.370162129793339,0.0817589928855732,0.70234411503295,L1_vs_L3,-507.88843422509,17.1180358181785,3.29879625616959e-37,1.97927775370175e-36,0.00018267179110955,0.0014613743288764,-217.537375622816,0.0699765381123769,0.069208079492792,0.0707535293867377,14.2905040314237,14.1335705606149,14.4491800282386
RAW,L1,C1,T2,DIST,T2/D1,C1_T2_L1_DIST,6,1,L1_T2_DIST_R06,1,1,COMPLETE,6.9179143,130,18.7917910460383,2026-09-13 10:43:53.623,2026-09-13 10:44:03.174,,,0,6.96669766,0.140768962114217,6.92465105,2.02059812244266,6.86599761080527,7.06739770919473,18.6668197396919,0.363862047873568,0.0257751585056343,0.970483864483072,L1_vs_L3,-256.984610115906,17.3417362969231,1.68745995358328e-32,6.74983981433312e-32,0.00018267179110955,0.0014613743288764,-110.070940570564,0.0787300343699464,0.0771065833496194,0.0803876665600376,12.7016329664112,12.4397192105726,12.9690612209565
RAW,L1,C1,T2,NOM,T2/D0,C1_T2_L1_NOM,6,2,L1_T2_NOM_R06,1,1,COMPLETE,4.525569,130,28.7256696340283,2026-09-13 10:44:03.820,2026-09-13 10:44:10.877,,,0,4.53290382,0.0590886955431089,4.5189874,1.30355061323822,4.49063431357844,4.57517332642156,28.6835303390534,0.370162129793339,0.0817589928855732,0.70234411503295,L1_vs_L3,-507.88843422509,17.1180358181785,3.29879625616959e-37,1.97927775370175e-36,0.00018267179110955,0.0014613743288764,-217.537375622816,0.0699765381123769,0.069208079492792,0.0707535293867377,14.2905040314237,14.1335705606149,14.4491800282386
