UAVModel,TrajectoryID,TrajectoryName,NumWaypoints,DisturbancesEnabled,OperatorMode,DetectedMissions,MissionCompleted,FailsafeAborted,SimulationStartTime_s,SimulationStopTime_s,SimulatedRunDuration_s,MissionStartTime_s,MissionEndTime_s,PhysicalMissionDuration_s,InitializationElapsedWallTime_s,ExecutionElapsedWallTime_s,TerminationElapsedWallTime_s,TotalElapsedWallTime_s,RealTimeFactor_RTF,ComputationalTimeFactor_CTF,SolverType,SolverName,SolverMaxStepSize_s,SolverFixedStepSize_s,SolverStepStatisticsAvailable,StopEvent,StopEventTime_s,NaturalStop,SimulationErrorPresent,WarningCount,LiveTelemetrySamples,MetricSampleRate_Hz,PacingEnabledAtStart,PacingRateAtStart,PacingEverEnabled,PacingConfigurationChangedDuringRun,ExperimentConfigurationChangedDuringRun,ConfigurationChangeCount,MeasurementContext,BenchmarkCaptureValid,BenchmarkConfigAvailable,OfficialComputationalBenchmark,ComputationalBenchmarkStatus,ComputationalBenchmarkInvalidReason,WallClockTimestampStart,WallClockTimestampStop
1,1,ICRA Benchmark,7,0,1,1,1,0,0,130,130,5,67,62,6.2021877,8.3820943,0.6979029,15.2821849,15.5092504745503,0.0644776484615385,Variable-Step,ode23t,0.002,NaN,0,ReachedStopTime,NaN,1,0,47,78616,200,0,1,0,0,0,0,GUI_SIMULATION_WITH_LIVE_MONITORING,1,1,1,VALID,,2026-09-07 17:46:54,2026-09-07 17:47:09
